Text,Created At,Is Retweet,Language,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)","Is_Sarcasm (1: Not_Sarcasm, 2: Sarcasm)"
$AAPL Will Apple Delay 5G iPhone Launch Amid Coronavirus Disruption? https://t.co/FtEHQS5xaI,Thu Mar 26 14:57:42 +0000 2020,FALSE,en,"Los Angeles, CA",2,1
Apple may delay the launch of its 5G-enabled iPhone models by a few months due to the #coronavirus pandemic https://t.co/OtydyBe4H8 https://t.co/pkdxWO9RfS,Thu Mar 26 05:56:08 +0000 2020,FALSE,en,India's most popular tech site,2,1
#iPhone12 5G launch may be delayed due to the coronavirus outbreak. It was earlier expected to debut in September 2020.@Apple https://t.co/XqBnXFlhvl,Thu Mar 26 08:06:47 +0000 2020,FALSE,en,"Mumbai, India",2,1
"Apple is considering delaying the launch of its highly-anticipated 5G iPhone by months, according to a report, due to the impacts of the COVID-19 pandemic https://t.co/v6uxFppnCR",Thu Mar 26 12:22:57 +0000 2020,FALSE,en,Northern Ireland,2,1
"@LoozanoD @RobertA_Rash @carrington_17 quit the conspiracy BS, covid-19 is very real and the source reason why we're all being affected. there's plenty of other factual reasons why society is collapsing under a virus, not damn 5G.",Thu Mar 26 11:02:24 +0000 2020,FALSE,en,,1,2
Apple may delay the launch of its 5G iPhone by months  https://t.co/tzq5H6ca0x #apple #iphone #5g #coranavirus #covid19,Thu Mar 26 07:13:38 +0000 2020,FALSE,en,Copenhagen Denmark,2,1
Big #DigitalBrief @EURACTIV this week: 🇸🇰COVID-19 tracking 🇨🇿Smart Quarantines 🇦🇹5G delay 🇪🇺COVID-19 online scams 🇨🇳@HuaweiEU scales down on mask diplomacy  🇪🇺Tech in @JosepBorrellF's Human Rights Plan 🇪🇺#DSA delays? 🇪🇺COVID-19 Media Plan https://t.co/208NQI0t12,Thu Mar 26 15:18:02 +0000 2020,FALSE,en,"Brussels, Belgium",2,2
VentureBeat: 3GPP delays 5G standard updates over coronavirus https://t.co/TVo1SRNJNv,Thu Mar 26 07:11:25 +0000 2020,FALSE,en,"Orange County, CA.",2,1
Will Apple Delay 5G iPhone Launch Amid Coronavirus Disruption? https://t.co/TZLkgwuARn $AAPL,Thu Mar 26 15:48:39 +0000 2020,FALSE,en,"Vienna, Va.",2,1
#Apple might delay launch of #5G #iPhones due to the #COVID19 pandemic https://t.co/iiu88fBtGM https://t.co/d9bFvRhNje,Thu Mar 26 05:05:43 +0000 2020,FALSE,en,India,2,1
"Apple may delay 5G iPhone launch due to coronavirus, report says (ZDNet - Between the Lines) https://t.co/I4Zx0sJXx1",Thu Mar 26 00:56:02 +0000 2020,FALSE,en,San Francisco,2,2
Austria postpones 5G spectrum auction due to coronavirus crisis https://t.co/HEvCEJQPVN,Thu Mar 26 13:22:41 +0000 2020,FALSE,en,India,2,2
Apple Suppliers - Apple ( $AAPL ) is said to be considering delaying 5G phone offering by months in response to the #coronavirus.,Thu Mar 26 00:48:59 +0000 2020,FALSE,en,/r/WallStreetBets,2,1
"Catch-up: Apple may delay the launch of its first 5G #iPhone as the #coronavirus threatens smartphone sales and buckles the company's supply chain.  The tech giant has held discussions over whether to push back the launch by months, reports @MargiMurphy https://t.co/0KuXaiYZBp https://t.co/DuuR80Yr8b",Thu Mar 26 08:00:00 +0000 2020,FALSE,en,London,2,1
Follow our live updates on the #coronavirus here: -- Apple prepares to possibly delay the launch of 5G iPhones --  Tokyo stocks drop at the opening -- U.S. stocks close higher but off session highs #COVID2019 https://t.co/hAONaFDud9,Thu Mar 26 02:16:48 +0000 2020,FALSE,en,Tokyo,2,1
"Apple may delay 5G iPhone launch due to coronavirus, report says https://t.co/OzNAdH5fJX",Thu Mar 26 00:28:09 +0000 2020,FALSE,en,"Bern, Switzerland",2,2
Apple is preparing the ground to possibly delay the launch of its first 5G iPhones as the coronavirus pandemic threatens global demand and disrupts the company's product development schedule https://t.co/AUh0D79SxO,Thu Mar 26 20:48:23 +0000 2020,FALSE,en,Saudi Arabia,2,2
#Apple mulls delaying first #5G iPhone launch due to #coronavirus - report https://t.co/6smuCbnblQ #telecom,Thu Mar 26 09:39:06 +0000 2020,FALSE,en,"Marseille, France",2,1
Apple may have to delay 5G iPhone release until next year - find out more here: https://t.co/FxUR7mzLNj #iPhone #5GiPhone #Apple #coronavirus,Thu Mar 26 01:37:52 +0000 2020,FALSE,en,,2,1
"Apple may delay #5G iPhone launch due to coronavirus, report says - ZDNet https://t.co/Y4ZO2dbR6k",Thu Mar 26 00:51:34 +0000 2020,FALSE,en,"Toronto, Ontario",2,2
3GPP delays 5G standard updates over coronavirus https://t.co/hFGhEUCt3B  #5G #3GPP #coronavirus #COVID19 #networks #standard #Smartphones #IoT https://t.co/IxFdmF7dfz,Thu Mar 26 03:36:39 +0000 2020,FALSE,en,"San Francisco, CA",2,1
"Apple may delay 5G iPhone launch due to coronavirus, report says - https://t.co/FlwiZEJK6p #technews #techison https://t.co/8gTn6IKnUC",Thu Mar 26 01:50:01 +0000 2020,FALSE,en,,2,2
"Apple may delay 5G iPhone launch due to coronavirus, report says - https://t.co/nOC3Iv3DPT",Thu Mar 26 06:03:42 +0000 2020,FALSE,en,United States,2,2
@surrealistdweeb Lol she also thinks 5G caused covid-19 🥴,Thu Mar 26 01:15:43 +0000 2020,FALSE,en,hell probabaly,0,2
#3GPP delays #5G standard updates due to #COVID19 - RCR Wireless News https://t.co/h2TNvtnF9O,Thu Mar 26 18:48:33 +0000 2020,FALSE,en,"Toronto, Ontario",2,1
Here’s why coronavirus fears may delay Apple’s 5G iPhones — again &gt; https://t.co/xwgwsG98qq #technews #technology #news https://t.co/sulOzI4dJO,Mon Mar 09 18:57:06 +0000 2020,FALSE,en,UK,2,2
Apple’s New 5G Smartphone May Suffer Delay Due To Coronavirus Outbreak https://t.co/2YGuWXWpeI https://t.co/hd85axTKAu,Mon Mar 09 06:28:58 +0000 2020,FALSE,en,Nigeria ,2,1
Apple’s 5G iPhone launch may see coronavirus delay: https://t.co/EKx6yaJ3oE. #Apple #5G #SmartPhones #coronavirus #TechNews https://t.co/MYSgEjhMR8,Mon Mar 09 22:00:00 +0000 2020,FALSE,en,,2,1
"Apple (AAPL) 5G iPhone May See Coronavirus Delay, BofA Says - Bloomberg https://t.co/LPp4Gw4Wxv",Mon Mar 09 20:27:29 +0000 2020,FALSE,en,"nagoya, aichi",2,2
"@Rectitude20 Coronavirus will be the historical back story to a 5G population cull which set up the Great American Biotic Interchange, the latter of which in underway in formulation of NAFTA, USMCA and NAU. The REAL meaning of MAGA= VACCINATION MANDATE.",Mon Mar 09 05:50:58 +0000 2020,FALSE,en,"California, USA",0,1
Analyst expects #5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues - 9to5Mac https://t.co/nyDRubP4mW,Mon Mar 09 10:53:33 +0000 2020,FALSE,en,"Toronto, Ontario",2,1
Analyst expects 5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues https://t.co/2D4OzjngqF #5G 2020年03月09日 20時35分,Mon Mar 09 11:36:26 +0000 2020,FALSE,en,,2,1
Analyst expects 5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues (Benjamin Mayo/9 to 5 Mac) https://t.co/kkhTqox2i3,Mon Mar 09 11:33:32 +0000 2020,FALSE,en,San Francisco,2,1
CORONA HOAX AND 5G LED IMMUNE SUPPRESSOR WEAPON. https://t.co/TDgAfW9Yr4 #coronavirus #5G,Mon Mar 09 03:11:35 +0000 2020,FALSE,en,"Stockholm, Sverige",0,2
Analyst expects 5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues https://t.co/lFyp80b6Dm,Mon Mar 09 10:21:30 +0000 2020,FALSE,en,Worldwide,2,1
I've just posted a new blog: Apple's 5G iPhone May Be Delayed Due to Coronavirus https://t.co/w8FdsdNgFY,Mon Mar 09 20:52:28 +0000 2020,FALSE,en,Lagos Nigeria,2,2
"Apple’s 5G iPhone launch may see coronavirus delay, analysts say | South China Morning Post https://t.co/u8fXSQU2yZ https://t.co/Q8FNAt05Rt",Mon Mar 09 07:24:15 +0000 2020,FALSE,en,RIJEKA 🇪🇺,2,1
$AAPL Reportedly the release of 5G iPhone could be delayed by a month to Oct due to #coronavirus outbreaks worldwide - Global Times (Apple Inc) (More at https://t.co/JUuby4niVP),Mon Mar 09 06:56:01 +0000 2020,FALSE,en,Global,2,1
"Apple ( $AAPL ) - 5G iPhone release may be pushed-back to October, which would be a delay of 1-month, due to the #coronavirus",Mon Mar 09 07:01:15 +0000 2020,FALSE,en,/r/WallStreetBets,2,1
Here’s why coronavirus fears may delay Apple’s 5G iPhones — again https://t.co/CzKR9JUV3G https://t.co/smWQnQfGay,Mon Mar 09 18:25:06 +0000 2020,FALSE,en,India,2,2
Post Edited: Here is why coronavirus fears might delay Apple’s 5G iPhones — once   #5G #Apples #coronavirus #delay https://t.co/8E3mrAVr91,Mon Mar 09 18:32:30 +0000 2020,FALSE,en,,2,2
There’s A Connection Between Coronavirus and 5G https://t.co/w7S34F0Nrt via @WorldTruthTV,Mon Mar 09 11:59:20 +0000 2020,FALSE,en,N.Y.C,0,2
Apple's 2020 5G #iPhone12 Could be Delayed by Coronavirus Outbreak https://t.co/dZjYO8tpQj,Mon Mar 09 07:05:55 +0000 2020,FALSE,en,Milan,2,2
Release of Apple's highly-anticipated 5G iPhone could be delayed because of the #coronavirus outbreak. More in our tech report at 5:26AM. #ABC11,Mon Mar 09 09:13:00 +0000 2020,FALSE,en,North Carolina,2,2
I am this close 👌 to ordering a new phone without waiting for 5G because 5G is getting delayed due to the coronavirus anyway,Mon Mar 09 11:51:04 +0000 2020,FALSE,en,www.goodreads.com/MarianansdL,2,2
@SonTwoThree I believe it comes from 5G radiation. Done some research and there’s a lot of facts linking the symptoms of 5G and Coronavirus. This video is very interesting https://t.co/o9YzgfK4mF,Mon Mar 09 23:03:01 +0000 2020,FALSE,en,,0,1
Apple's hotly-anticipated 5G iPhone could be delayed due to the coronavirus outbreak. https://t.co/R78FqJqq9I https://t.co/YslASUJjsL,Mon Mar 09 06:39:46 +0000 2020,FALSE,en,,2,2
"CORONAVIRUS HOAX: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome | SOTN: Alternative News, Analysis &amp; Commentary ... 5G ... Now Things FINALLY Get Real .. WAKE UP AMERICA .. Let Us Educate Ourselves With FACT .. NOT Hysteria  https://t.co/n77jVhHckT",Mon Mar 09 06:16:09 +0000 2020,FALSE,en,"RIGHT HERE, RIGHT NOW ... ",0,1
"Large Collection of Data on Coronavirus Suggests the Illness Is Harmless, and that Deaths Are Caused by 5G  Speculating on the cause of coronavirus: 5G, massive air pollution in China, biological weapon AND it's just a virus that will fade away.   https://t.co/iBVPVEtVXi",Mon Mar 09 01:17:47 +0000 2020,FALSE,en,"Delaware, USA",0,2
Here's why coronavirus fears may delay #Apple's #5G #iPhones -- again #VentureBeat https://t.co/dPXR34ijYz @venturebeat https://t.co/5z47aD50Kv,Mon Mar 09 18:29:18 +0000 2020,FALSE,en,Washington D.C.,2,2
#5G ##iPhone Might Be Delayed Due To #Coronavirus https://t.co/deC201dA1v #apple #china #news,Mon Mar 09 17:20:29 +0000 2020,FALSE,en,,2,2
Analyst expects 5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues https://t.co/LlBhtyZomt by @bzamayo https://t.co/DRWqWuXAvc,Mon Mar 09 10:17:05 +0000 2020,FALSE,en,"Cupertino, California",2,1
Let’s be real. Coronavirus is caused by 5g,Mon Mar 09 03:04:00 +0000 2020,FALSE,en,Fort Lauderdale,0,2
.@BankofAmerica wrote that the release of the highly anticipated @Apple 5G iPhone could be delayed by a month due to the #coronavirus outbreak. https://t.co/gKtHLEHM4w https://t.co/NKwmmpogqm,Mon Mar 09 20:10:06 +0000 2020,FALSE,en,8 offices and counting!,2,2
I've just posted a new blog: Here’s why coronavirus fears may delay Apple’s 5G iPhones — again https://t.co/R2Pfz0WQ7Y,Mon Mar 09 20:14:14 +0000 2020,FALSE,en,USA,2,2
@BeholdIsrael The coronavirus is a hoax. The real sickness is from 5G,Mon Mar 09 05:50:36 +0000 2020,FALSE,en,,0,1
5G iPhone Might Be Delayed Due To Coronavirus https://t.co/CM6ZSITrfa https://t.co/MkyLpDLd5M,Mon Mar 09 17:44:03 +0000 2020,FALSE,en,,2,2
Nope. COVID-19 coronavirus could delay launch of 5G iPhones https://t.co/17XGUbM8Iw,Mon Mar 09 10:47:11 +0000 2020,FALSE,en,,2,1
Here's why coronavirus fears may delay Apple's 5G iPhones -- again https://t.co/oQ8rl3pTyw by @horwitz,Mon Mar 09 18:20:26 +0000 2020,FALSE,en,San Francisco + NYC,2,2
Apple May Delay 5G iPhone Launch Due To Coronavirus: Report https://t.co/wkynMcXk9L,Mon Mar 09 18:26:18 +0000 2020,FALSE,en,United Arab Emirates,2,1
Apple’s Upcoming 5G iPhone Could Be Delayed Due to Coronavirus - via MacRumors https://t.co/EF6VQNfBcf,Mon Mar 09 06:28:35 +0000 2020,FALSE,en,"Adelaide, South Australia",2,2
Apple's 2020 5G 'iPhone 12' Could be Delayed by Coronavirus Outbreak https://t.co/epToMtwvL6,Mon Mar 09 06:20:00 +0000 2020,FALSE,en,#RemoteWork #Boston #NYC ,2,2
"“Here’s why coronavirus fears may delay Apple’s 5G iPhones — again”  So…an unannounced, unreleased product is delayed….”again”?  Good to see Jeremy Horwitz hasn’t lost his taste for iLounge level stupidity even while at VentureBeat.",Mon Mar 09 22:08:15 +0000 2020,FALSE,en,New YML World Headquarters,2,2
Analyst expects 5G iPhone and iPhone SE 2 launch delays as coronavirus disruption continues https://t.co/7YgWAHDAmU $AAPL https://t.co/78NAIZjE7z,Mon Mar 09 10:26:32 +0000 2020,FALSE,en,Designed in California,2,1
.@Apple May Delay 5G iPhone Launch Due To #Coronavirus: Report https://t.co/X0G6PSqCyi https://t.co/ylImXXiH6Q,Mon Mar 09 19:08:03 +0000 2020,FALSE,en,,2,1
ICYMI: COVID-19 coronavirus could delay launch of 5G iPhones https://t.co/FMAx80Dmli by @lukedormehl https://t.co/XwL9D0YDVS,Mon Mar 09 18:43:12 +0000 2020,FALSE,en,San Francisco and elsewhere,2,1
@RT_com So easy to fool the public with #fearmongering. #5g #coronavirus,Mon Mar 09 10:54:42 +0000 2020,FALSE,en,In burning 🔥hell.,1,2
"Coronavirus has conspiracy theorists racing to fit the global spread of the virus into a shadowy alternate reality.   Anti-5G Facebook groups are filled with theories that #COVID19 is a side-effect of 5G or was created in a lab, reports @isocockerell.   https://t.co/k3c2YkfTPZ",Tue Mar 24 02:12:00 +0000 2020,FALSE,en,"New York, USA",1,2
Anyone going to address the fact that 5G has rolled out in every city hit hardest by #COVID19 #coronavirus #Coronaconspiracy,Tue Mar 24 14:41:43 +0000 2020,FALSE,en,,1,2
COVID-19 conspiracy theories. Coronavirus was: 1. Created by China to wipe out the aging population. 2. Caused by 5G. 3. Developed by @jasonfried and @dhh to sell more copies of ‘Remote’. 😂😂😂,Tue Mar 24 20:48:30 +0000 2020,FALSE,en,"Auckland, New Zealand",1,2
5G is the unspoken about factor.The virus can be affected by frequencies which can destabilise oxygen molecules turning what is a reactively benign virus into a deadly one. Population density is another factor. #coronavirus #CoronaOutbreak #Corona #5G https://t.co/ff0yjr3iF6,Sat Mar 14 10:19:12 +0000 2020,FALSE,en,Ireland ☔️⛅️,0,2
@Huawei Some one told me that 5G created the Corona virus is that fake news or is there a connection?,Sat Mar 14 16:00:50 +0000 2020,FALSE,en,,2,2
@mostdopesid People believe the 5g towers are causing coronavirus lol,Sat Mar 14 04:03:38 +0000 2020,FALSE,en,,0,2
Is #5g Technology Enhancing #Coronavirus Effects? #COVIDー19 #CoronavirusUSA #Wuhan https://t.co/Dn6fykJtFi,Sat Mar 14 10:19:59 +0000 2020,FALSE,en,"Grand Junction, CO",2,2
@Anons_revenge #Wuhan lab in #China had scientists visiting from all over the world. That lab had developed a patented #coronavirus. It appears Wuhan was a testing ground for the #CoronavirusPandemic &amp; 5G activation.,Sat Mar 14 12:50:50 +0000 2020,FALSE,en,United States,0,1
USA: https://t.co/XZeS6ewV3B Worldwide: https://t.co/9CoqrmDjW5 #coronavirus #COVID19 #pandemic #5G #Stop5G https://t.co/4wWOTGEfuJ,Sun Mar 01 17:36:46 +0000 2020,FALSE,en,,2,2
"5G rollout is the cause of the COVID19 virus outbreak. 5G rollouts must be banned immediately, or millions of people will become sick and then die, all over the world where 5G is in operation.",Sun Mar 01 23:12:33 +0000 2020,FALSE,en,Man of the world.  ,0,2
"@NO_EMR @stopumts No, but it stays a fact that the corona virus started in a city that is overwhelmingly exposed to radiation, already for God knows decades, concerning 4G, and 5G since 2018. When a virus is mutated, because of that, it starts to spread. It does not need a lab any more. https://t.co/vo3JBPenph",Sun Mar 01 08:29:36 +0000 2020,FALSE,en,Norway,0,1
CORONAVIRUS HOAX: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome https://t.co/QWhS11pk4c,Sun Mar 01 20:15:23 +0000 2020,FALSE,en,The Second Epistle of John:,0,1
"@4tis I'm not stating there isn't a virus out there. I'm saying that 5G at 60Hz has terrifying effects on O2 that cause it not to bind to hemoglobin which causes symptoms that're being touted as COVID-19. Dry cough, cell damage, lung damage, brain damage &amp; so on. I'm saying ask Q's... https://t.co/3GuFfFZJUO",Sun Mar 01 21:43:17 +0000 2020,FALSE,en,,0,2
@jetspeed77 @flatearthaddict Possible motive for the Coronavirus could be a cover story for the effects of 5G. https://t.co/9hZ1VdDk3L,Sun Mar 01 22:14:52 +0000 2020,FALSE,en,The Gospel you never heard ,0,2
"yesterday, a lady I know seriously said 5G is causing the spread of the Coronavirus #coloradohealth",Sun Mar 01 15:12:25 +0000 2020,FALSE,en,"Idaho Springs, CO",0,1
@asnatou89 its true. also the virus is a common flu. death is caused by radiation and frequency of the 5g towers. theyre lying to us. WAKE UP  #coronavirus #COVID #COVID2019 #Corona,Sun Mar 01 22:26:11 +0000 2020,FALSE,en,Germany,0,2
@ai_jared Interesting But it doesn’t compute for the community acquired coronavirus patients who did not have exposure to 5G,Sun Mar 01 01:31:17 +0000 2020,FALSE,en,"Toronto, Ontario",1,1
US tells the UK to think again on Huawei 5G | Apple warns of iPhone shortages ahead because of the Coronavirus | how AI can help hospitals recruit the right nurses.  https://t.co/jErFOHgsqS,Sun Mar 01 20:58:48 +0000 2020,FALSE,en,Paris,2,2
"@Brittany_207 There actually are concerns about 5G causing health issues. That's not a conspiracy, it's been proven in more than one study that intense RFR can cause problems. That said, it's highly doubtful the coronavirus stems from RFR.   https://t.co/RlBGMiaW6m",Sun Mar 01 21:27:19 +0000 2020,FALSE,en,"89.9975 °S, 139.2728 °E",0,2
Conspiracy theorists on Facebook and YouTube are blaming coronavirus on 5G with no evidence #Video #YouTube https://t.co/HnBvRSwU3p via @metrouk,Sun Mar 01 20:03:29 +0000 2020,FALSE,en,"London, England",1,1
